"name","href","address"
"Sale & Pepe Catering","https://www.delivery.com/cities/nyc/categories/caterer/sale-pepe-catering","1 Exchange Plz (Trinity Place and Exchange Alley (rear of 55 Broadway))"
"Big Al's Pizza","https://www.delivery.com/cities/nyc/categories/restaurant/big-als-pizza","9 Thames St (Between Trinity Pl and Broadway)"
"NYC Yogurt","https://www.delivery.com/cities/nyc/categories/restaurant/nyc-yogurt","102 Fulton St (Williams Street and Nassau Street)"
"Flavors Cafe (27 Whitehall St) Catering","https://www.delivery.com/cities/nyc/categories/caterer/flavors-cafe-catering","27 Whitehall St (Bridge St)"
"Wanted","https://www.delivery.com/cities/nyc/categories/restaurant/wanted","104 Fulton St (Between Dutch and William St)"
"Latte Art","https://www.delivery.com/cities/nyc/categories/restaurant/latte-art","15 Stone St (Between Whitehall and Broad St)"
"Yankee Doodle Dandy's (Food Truck)","https://www.delivery.com/cities/nyc/categories/restaurant/yankee-doodle-dandys-food-truck-","199 Water St (Between John and Fulton St)"
"Yorganic (Battery Park)","https://www.delivery.com/cities/nyc/categories/restaurant/yorganic-battery-park-","87 WASHINGTON ST (Between Rector and Joseph P Ward St)"
"Friendly Pizzeria","https://www.delivery.com/cities/nyc/categories/restaurant/friendly-pizzeria","59 Nassau St (Between Broadway and Nassau St)"
"Vivi Bubble Tea","https://www.delivery.com/cities/nyc/categories/restaurant/vivi-bubble-tea","39 John St (Between John and Fulton St)"
"Felice Gold","https://www.delivery.com/cities/nyc/categories/restaurant/felice-gold","15 Gold St (Between Platt and Maiden Ln)"

